Transaction Id,Invoice Date,Customer Id,Product Id,Quantity,List Price,Discount,Cost,Currency,LastUpdateDate,Invoice Price,Product Group,Customer Group,Rebate
IL000067895,2018-10-10,CD-00001,MB-0028,80,3.31249,0.4947270065,2.63,EUR,2022-07-29T08:58:54,225.4210394800,Beef,APPO AG,0.0
IL000067965,2018-11-11,CD-00021,MB-0003,30,13.67,1.941926025,5.47,EUR,2022-07-29T08:58:54,351.842219250,Beef,APPO AG,0.0
IL000067978,2018-03-21,CD-00021,MB-0028,40,3.31249,0.4596676123,2.63,EUR,2022-07-29T08:58:54,114.1128955080,Beef,APPO AG,0.0
IL000068039,2018-04-21,CD-00021,MB-0028,18,3.31249,0.4596676123,2.63,EUR,2022-07-29T08:58:54,51.3508029786,Beef,APPO AG,0.0
IL000068044,2018-03-04,CD-00021,MB-0050,10,3.00297,0.416716141,2.06,EUR,2022-07-29T08:58:54,25.862538590,Beef,APPO AG,0.0
IL000068046,2018-10-16,CD-00021,MB-0048,35,3.83879,0.5453289104,2.67,EUR,2022-07-29T08:58:54,115.2711381360,Beef,APPO AG,0.0
IL000068052,2018-06-23,CD-00021,MB-0002,39,12.22,1.73594265,5.38,EUR,2022-07-29T08:58:54,408.87823665,Beef,APPO AG,0.0
IL000068057,2018-10-08,CD-00021,MB-0003,86,13.67,1.941926025,5.47,EUR,2022-07-29T08:58:54,1008.614361850,Beef,APPO AG,0.0
IL000068060,2018-12-21,CD-00021,MB-0003,88,13.67,1.941926025,5.47,EUR,2022-07-29T08:58:54,1032.070509800,Beef,APPO AG,0.0
IL000068061,2018-01-16,CD-00021,MB-0002,70,12.22,1.73594265,5.38,EUR,2022-07-29T08:58:54,733.88401450,Beef,APPO AG,0.0
IL000068167,2018-06-24,CD-00001,MB-0028,96,3.31249,0.4947270065,2.63,EUR,2022-07-29T08:58:54,270.5052473760,Beef,APPO AG,0.0
IL000068189,2018-01-21,CD-00001,MB-0003,20,13.67,2.090669295,5.47,EUR,2022-07-29T08:58:54,231.586614100,Beef,APPO AG,0.0
IL000068278,2018-05-23,CD-00001,MB-0001,106,12.87,1.968318495,4.93,EUR,2022-07-29T08:58:54,1155.578239530,Beef,APPO AG,0.0
IL000068369,2018-12-03,CD-00046,MB-0029,80,3.63996,0.686678454,2.89,EUR,2022-07-29T08:58:54,236.262523680,Beef,APPO AG,0.0
IL000068413,2018-09-27,CD-00092,MB-0030,211,4.04248,0.5126844941,2.99,EUR,2022-07-29T08:58:54,744.7868517449,Beef,APPO AG,0.0
IL000068531,2018-01-19,CD-00021,MB-0051,31,3.57165,0.4956307272,2.69,EUR,2022-07-29T08:58:54,95.3565974568,Beef,APPO AG,0.0
IL000068536,2018-12-01,CD-00026,MB-0051,15,3.57165,0.6342393204,2.69,EUR,2022-07-29T08:58:54,44.0611601940,Beef,APPO AG,0.0
IL000068560,2018-05-04,CD-00001,MB-0053,96,5.8089,0.8884044527,4.78,EUR,2022-07-29T08:58:54,472.3675725408,Beef,APPO AG,0.0
IL000068582,2018-11-05,CD-00001,MB-0053,110,5.8089,0.8884044527,4.78,EUR,2022-07-29T08:58:54,541.2545102030,Beef,APPO AG,0.0
IL000068665,2018-08-03,CD-00137,MB-0049,366,3.36092,0.9198752337,2.57,EUR,2022-07-29T08:58:54,893.4223844658,Beef,APPO AG,0.0
IL000068714,2018-08-11,CD-00046,MB-0053,86,5.8089,1.122942058,4.78,EUR,2022-07-29T08:58:54,402.992383012,Beef,APPO AG,0.0
IL000068723,2018-12-16,CD-00046,MB-0053,58,5.8089,1.122942058,4.78,EUR,2022-07-29T08:58:54,271.785560636,Beef,APPO AG,0.0
IL000068738,2018-11-21,CD-00021,MB-0050,98,3.00297,0.416716141,2.06,EUR,2022-07-29T08:58:54,253.452878182,Beef,APPO AG,0.0
IL000068749,2018-01-04,CD-00026,MB-0041,71,5.43648,0.9891920002,3.73,EUR,2022-07-29T08:58:54,315.7574479858,Beef,APPO AG,0.0
IL000068763,2018-05-17,CD-00137,MB-0053,463,5.8089,1.589881117,4.78,EUR,2022-07-29T08:58:54,1953.405742829,Beef,APPO AG,0.0
IL000068919,2018-10-23,CD-00001,MB-0001,122,12.87,1.968318495,4.93,EUR,2022-07-29T08:58:54,1330.005143610,Beef,APPO AG,0.0
IL000068967,2018-11-02,CD-00046,MB-0001,74,12.87,2.487951984,4.93,EUR,2022-07-29T08:58:54,768.271553184,Beef,APPO AG,0.0
IL000069033,2018-03-01,CD-00112,MB-0030,162,4.04248,0.9913980076,2.99,EUR,2022-07-29T08:58:54,494.2752827688,Beef,APPO AG,0.0
IL000069354,2018-01-27,CD-00046,MB-0002,29,12.22,2.362297844,5.38,EUR,2022-07-29T08:58:54,285.873362524,Beef,APPO AG,0.0
IL000069419,2018-01-08,CD-00112,MB-0028,211,3.31249,0.8123716101,2.63,EUR,2022-07-29T08:58:54,527.5249802689,Beef,APPO AG,0.0
IL000069463,2018-04-07,CD-00112,MB-0029,369,3.63996,0.8926819902,2.89,EUR,2022-07-29T08:58:54,1013.7455856162,Beef,APPO AG,0.0
IL000069507,2018-11-16,CD-00021,MB-0001,93,12.87,1.828280025,4.93,EUR,2022-07-29T08:58:54,1026.879957675,Beef,APPO AG,0.0
IL000069597,2018-09-23,CD-00112,MB-0030,386,4.04248,0.9913980076,2.99,EUR,2022-07-29T08:58:54,1177.7176490664,Beef,APPO AG,0.0
IL000069663,2018-09-29,CD-00137,MB-0003,75,13.67,3.741444142,5.47,EUR,2022-07-29T08:58:54,744.641689350,Beef,APPO AG,0.0
IL000069702,2018-02-25,CD-00026,MB-0003,92,13.67,2.487318015,5.47,EUR,2022-07-29T08:58:54,1028.806742620,Beef,APPO AG,0.0
IL000069721,2018-07-08,CD-00046,MB-0002,75,12.22,2.362297844,5.38,EUR,2022-07-29T08:58:54,739.327661700,Beef,APPO AG,0.0
IL000069838,2018-08-19,CD-00112,MB-0029,471,3.63996,0.8926819902,2.89,EUR,2022-07-29T08:58:54,1293.9679426158,Beef,APPO AG,0.0
IL000069868,2018-12-18,CD-00092,MB-0051,62,3.57165,0.4529718325,2.69,EUR,2022-07-29T08:58:54,193.3580463850,Beef,APPO AG,0.0
IL000069935,2018-03-29,CD-00137,MB-0059,209,6.89516,1.842028204,4.73,EUR,2022-07-29T08:58:54,1056.104545364,Beef,APPO AG,0.0
IL000070071,2018-09-02,CD-00021,MB-0003,86,13.67,1.941926025,5.47,EUR,2022-07-29T08:58:54,1008.614361850,Beef,APPO AG,0.0
IL000070085,2018-02-15,CD-00001,MB-0028,158,3.31249,0.4947270065,2.63,EUR,2022-07-29T08:58:54,445.2065529730,Beef,APPO AG,0.0
IL000070114,2018-03-24,CD-00001,MB-0003,184,13.67,2.090669295,5.47,EUR,2022-07-29T08:58:54,2130.596849720,Beef,APPO AG,0.0
IL000070443,2018-10-14,CD-00026,MB-0050,39,3.00297,0.5332554007,2.06,EUR,2022-07-29T08:58:54,96.3188693727,Beef,APPO AG,0.0
IL000070485,2018-08-29,CD-00112,MB-0059,213,6.89516,1.691003514,4.73,EUR,2022-07-29T08:58:54,1108.485331518,Beef,APPO AG,0.0
IL000070981,2018-02-26,CD-00021,MB-0029,13,3.63996,0.5051099693,2.89,EUR,2022-07-29T08:58:54,40.7530503991,Beef,APPO AG,0.0
IL000071126,2018-11-09,CD-00112,MB-0029,100,3.63996,0.8926819902,2.89,EUR,2022-07-29T08:58:54,274.7278009800,Beef,APPO AG,0.0
IL000071198,2018-08-04,CD-00021,MB-0030,68,4.04248,0.5609668646,2.99,EUR,2022-07-29T08:58:54,236.7428932072,Beef,APPO AG,0.0
IL000071625,2018-01-09,CD-00021,MB-0028,28,3.31249,0.4596676123,2.63,EUR,2022-07-29T08:58:54,79.8790268556,Beef,APPO AG,0.0
IL000071790,2018-11-23,CD-00021,MB-0003,82,13.67,1.941926025,5.47,EUR,2022-07-29T08:58:54,961.702065950,Beef,APPO AG,0.0
IL000071976,2018-06-22,CD-00137,MB-0041,323,5.43648,1.487950713,3.73,EUR,2022-07-29T08:58:54,1275.374959701,Beef,APPO AG,0.0
IL000072010,2018-11-06,CD-00112,MB-0051,224,3.57165,0.8759293043,2.69,EUR,2022-07-29T08:58:54,603.8414358368,Beef,APPO AG,0.0
IL000072197,2018-12-18,CD-00137,MB-0002,199,12.22,3.344582839,5.38,EUR,2022-07-29T08:58:54,1766.208015039,Beef,APPO AG,0.0
IL000072216,2018-02-09,CD-00092,MB-0059,385,6.89516,0.8744734956,4.73,EUR,2022-07-29T08:58:54,2317.9643041940,Beef,APPO AG,0.0
IL000072359,2018-05-17,CD-00092,MB-0030,86,4.04248,0.5126844941,2.99,EUR,2022-07-29T08:58:54,303.5624135074,Beef,APPO AG,0.0
IL000072603,2018-05-28,CD-00021,MB-0059,17,6.89516,0.9568275629,4.73,EUR,2022-07-29T08:58:54,100.9516514307,Beef,APPO AG,0.0
IL000073115,2018-02-19,CD-00046,MB-0059,79,6.89516,1.300771934,4.73,EUR,2022-07-29T08:58:54,441.956657214,Beef,APPO AG,0.0
IL000073183,2018-03-24,CD-00046,MB-0030,22,4.04248,0.762613852,2.99,EUR,2022-07-29T08:58:54,72.157055256,Beef,APPO AG,0.0
IL000073222,2018-12-20,CD-00046,MB-0050,81,3.00297,0.5665102905,2.06,EUR,2022-07-29T08:58:54,197.3532364695,Beef,APPO AG,0.0
IL000073277,2018-10-04,CD-00112,MB-0048,422,3.83879,0.964719717,2.67,EUR,2022-07-29T08:58:54,1212.857659426,Beef,APPO AG,0.0
IL000073400,2018-01-04,CD-00112,MB-0003,350,13.67,3.435384205,5.47,EUR,2022-07-29T08:58:54,3582.115528250,Beef,APPO AG,0.0
IL000073416,2018-11-20,CD-00137,MB-0003,266,13.67,3.741444142,5.47,EUR,2022-07-29T08:58:54,2640.995858228,Beef,APPO AG,0.0
IL000074028,2019-06-10,CD-00092,MB-0059,236,6.53375,0.9586203659,4.61,EUR,2022-07-29T08:58:54,1315.7305936476,Beef,APPO AG,0.0
IL000074032,2019-04-07,CD-00021,MB-0049,76,3.20602,0.6831587792,2.51,EUR,2022-07-29T08:58:54,191.7374527808,Beef,APPO AG,0.0
IL000074263,2019-07-04,CD-00046,MB-0053,96,5.52117,1.32347655504188,4.66,EUR,2022-07-29T08:58:54,402.97857071597952,Beef,APPO AG,0.0
IL000074300,2019-01-14,CD-00112,MB-0030,148,4.26,1.23761946000001,2.92,EUR,2022-07-29T08:58:54,447.31231991999852,Beef,APPO AG,0.0
IL000074367,2019-05-28,CD-00112,MB-0001,144,8.14,2.42330776187502,4.81,EUR,2022-07-29T08:58:54,823.20368228999712,Beef,APPO AG,0.0
IL000074731,2019-04-14,CD-00092,MB-0030,202,4.26,0.625019745,2.92,EUR,2022-07-29T08:58:54,734.266011510,Beef,APPO AG,0.0
IL000074974,2019-03-11,CD-00137,MB-0003,399,14.02,4.60264481462503,5.33,EUR,2022-07-29T08:58:54,3757.52471896461303,Beef,APPO AG,0.0
IL000074976,2019-07-16,CD-00046,MB-0053,246,5.52117,1.32347655504188,4.66,EUR,2022-07-29T08:58:54,1032.63258745969752,Beef,APPO AG,0.0
IL000075162,2019-06-05,CD-00021,MB-0050,11,2.84877,0.59297717304,2.01,EUR,2022-07-29T08:58:54,24.81372109656,Beef,APPO AG,0.0
IL000075214,2019-05-14,CD-00001,MB-0002,216,12.22,2.803362705,5.25,EUR,2022-07-29T08:58:54,2033.993655720,Beef,APPO AG,0.0
IL000075297,2019-01-28,CD-00026,MB-0028,120,3.45,0.918955800000006,2.56,EUR,2022-07-29T08:58:54,303.725303999999280,Beef,APPO AG,0.0
IL000075331,2019-02-21,CD-00021,MB-0059,43,6.53375,1.36001313,4.61,EUR,2022-07-29T08:58:54,222.47068541,Beef,APPO AG,0.0
IL000075423,2019-02-12,CD-00092,MB-0041,155,5.15424,0.77361180078,3.64,EUR,2022-07-29T08:58:54,678.99737087910,Beef,APPO AG,0.0
IL000075445,2019-07-28,CD-00092,MB-0003,165,14.02,2.10429422125,5.33,EUR,2022-07-29T08:58:54,1966.09145349375,Beef,APPO AG,0.0
IL000075587,2019-06-11,CD-00021,MB-0051,87,3.39893,0.70749407736,2.62,EUR,2022-07-29T08:58:54,234.15492526968,Beef,APPO AG,0.0
IL000075785,2019-03-23,CD-00021,MB-0059,61,6.53375,1.36001313,4.61,EUR,2022-07-29T08:58:54,315.59794907,Beef,APPO AG,0.0
IL000075803,2019-02-02,CD-00112,MB-0029,176,3.46437,1.00647223677001,2.82,EUR,2022-07-29T08:58:54,432.59000632847824,Beef,APPO AG,0.0
IL000075861,2019-04-23,CD-00026,MB-0028,138,3.45,0.918955800000006,2.56,EUR,2022-07-29T08:58:54,349.284099599999172,Beef,APPO AG,0.0
IL000076161,2019-04-05,CD-00112,MB-0051,310,3.39893,0.987460542530006,2.62,EUR,2022-07-29T08:58:54,747.555531815698140,Beef,APPO AG,0.0
IL000076310,2019-06-08,CD-00026,MB-0028,240,3.45,0.918955800000006,2.56,EUR,2022-07-29T08:58:54,607.450607999998560,Beef,APPO AG,0.0
IL000076341,2019-03-03,CD-00137,MB-0049,380,3.20602,1.05250865396463,2.51,EUR,2022-07-29T08:58:54,818.33431149344060,Beef,APPO AG,0.0
IL000076387,2019-05-06,CD-00021,MB-0041,35,5.15424,1.0982976732,3.64,EUR,2022-07-29T08:58:54,141.9579814380,Beef,APPO AG,0.0
IL000076505,2019-11-22,CD-00137,MB-0028,378,3.45,1.105502475,2.56,EUR,2022-07-29T08:58:54,886.220064450,Beef,APPO AG,0.0
IL000076740,2019-04-12,CD-00137,MB-0003,326,14.02,4.60264481462503,5.33,EUR,2022-07-29T08:58:54,3070.05779043224022,Beef,APPO AG,0.0
IL000077335,2019-06-04,CD-00112,MB-0001,151,8.14,2.42330776187502,4.81,EUR,2022-07-29T08:58:54,863.22052795687198,Beef,APPO AG,0.0
IL000077342,2019-02-04,CD-00092,MB-0029,106,3.46437,0.5082863037525,2.82,EUR,2022-07-29T08:58:54,313.3448718022350,Beef,APPO AG,0.0
IL000077753,2019-05-21,CD-00021,MB-0059,97,6.53375,1.36001313,4.61,EUR,2022-07-29T08:58:54,501.85247639,Beef,APPO AG,0.0
IL000077786,2019-07-23,CD-00046,MB-0003,249,14.02,3.36072631375002,5.33,EUR,2022-07-29T08:58:54,2654.15914787624502,Beef,APPO AG,0.0
IL000078078,2019-07-20,CD-00046,MB-0002,273,12.22,2.92924932625002,5.25,EUR,2022-07-29T08:58:54,2536.37493393374454,Beef,APPO AG,0.0
IL000078080,2019-06-18,CD-00092,MB-0049,281,3.20602,0.48119895572125,2.51,EUR,2022-07-29T08:58:54,765.67471344232875,Beef,APPO AG,0.0
IL000078220,2019-06-20,CD-00092,MB-0041,474,5.15424,0.77361180078,3.64,EUR,2022-07-29T08:58:54,2076.41776643028,Beef,APPO AG,0.0
IL000078642,2019-01-28,CD-00046,MB-0028,135,3.45,0.807044700000005,2.56,EUR,2022-07-29T08:58:54,356.798965499999325,Beef,APPO AG,0.0
IL000078700,2019-01-17,CD-00001,MB-0003,225,14.02,3.216296655,5.33,EUR,2022-07-29T08:58:54,2430.833252625,Beef,APPO AG,0.0
IL000078758,2019-02-28,CD-00001,MB-0049,228,3.20602,0.735485834655,2.51,EUR,2022-07-29T08:58:54,563.281789698660,Beef,APPO AG,0.0
IL000078780,2019-07-23,CD-00092,MB-0003,76,14.02,2.10429422125,5.33,EUR,2022-07-29T08:58:54,905.59363918500,Beef,APPO AG,0.0
IL000078813,2019-03-02,CD-00001,MB-0001,213,8.14,1.867379085,4.81,EUR,2022-07-29T08:58:54,1336.068254895,Beef,APPO AG,0.0
IL000078915,2019-12-29,CD-00026,MB-0051,73,3.39893,0.9053525905,2.62,EUR,2022-07-29T08:58:54,182.0311508935,Beef,APPO AG,0.0
IL000078972,2019-09-26,CD-00046,MB-0030,72,4.26,0.99652476,2.92,EUR,2022-07-29T08:58:54,234.97021728,Beef,APPO AG,0.0
IL000079025,2019-12-26,CD-00092,MB-0030,322,4.26,0.625019745,2.92,EUR,2022-07-29T08:58:54,1170.463642110,Beef,APPO AG,0.0
IL000079036,2019-10-06,CD-00112,MB-0029,410,3.46437,1.006472237,2.82,EUR,2022-07-29T08:58:54,1007.738082830,Beef,APPO AG,0.0
IL000079046,2019-11-06,CD-00046,MB-0051,75,3.39893,0.7950980992,2.62,EUR,2022-07-29T08:58:54,195.2873925600,Beef,APPO AG,0.0
IL000079474,2019-08-27,CD-00092,MB-0049,500,3.20602,0.4811989557,2.51,EUR,2022-07-29T08:58:54,1362.4105221500,Beef,APPO AG,0.0
IL000079551,2019-11-01,CD-00021,MB-0029,12,3.46437,0.7211155442,2.82,EUR,2022-07-29T08:58:54,32.9190534696,Beef,APPO AG,0.0
IL000044507,2017-02-17,CD-00112,MB-0053,177,5.48275,1.190750498,4.55,EUR,2022-07-29T08:58:54,759.683911854,Beef,APPO AG,0.0
IL000044528,2017-12-09,CD-00021,MB-0051,230,3.392,0.4599552,2.56,EUR,2022-07-29T08:58:54,674.3703040,Beef,APPO AG,0.0
IL000044538,2017-12-03,CD-00137,MB-0053,2,5.48275,1.294115414,4.55,EUR,2022-07-29T08:58:54,8.377269172,Beef,APPO AG,0.0
IL000044722,2017-04-23,CD-00021,MB-0041,5,5.041,0.680535,3.55,EUR,2022-07-29T08:58:54,21.802325,Beef,APPO AG,0.0
IL000044882,2017-10-20,CD-00026,MB-0051,237,3.392,0.53485056,2.56,EUR,2022-07-29T08:58:54,677.14441728,Beef,APPO AG,0.0
IL000045027,2017-02-27,CD-00137,MB-0030,74,3.8475,0.9113958,2.85,EUR,2022-07-29T08:58:54,217.2717108,Beef,APPO AG,0.0
IL000045068,2017-02-01,CD-00026,MB-0003,29,12.72,1.9988208,5.208528,EUR,2022-07-29T08:58:54,310.9141968,Beef,APPO AG,0.0
IL000045088,2017-06-27,CD-00112,MB-0041,5,5.041,1.094810681,3.55,EUR,2022-07-29T08:58:54,19.730946595,Beef,APPO AG,0.0
IL000045141,2017-10-22,CD-00092,MB-0049,4,3.19725,0.4219171031,2.45,EUR,2022-07-29T08:58:54,11.1013315876,Beef,APPO AG,0.0
IL000045280,2017-01-17,CD-00137,MB-0053,3,5.48275,1.294115414,4.55,EUR,2022-07-29T08:58:54,12.565903758,Beef,APPO AG,0.0
IL000045298,2017-02-23,CD-00021,MB-0028,177,3.125,0.42375,2.5,EUR,2022-07-29T08:58:54,478.12125,Beef,APPO AG,0.0
IL000045452,2017-07-02,CD-00137,MB-0041,97,5.041,1.189847394,3.55,EUR,2022-07-29T08:58:54,373.561802782,Beef,APPO AG,0.0
IL000045793,2017-10-28,CD-00092,MB-0053,38,5.48275,0.7235173969,4.55,EUR,2022-07-29T08:58:54,180.8508389178,Beef,APPO AG,0.0
IL000045827,2017-03-08,CD-00026,MB-0051,10,3.392,0.53485056,2.56,EUR,2022-07-29T08:58:54,28.57149440,Beef,APPO AG,0.0
IL000046058,2017-06-18,CD-00046,MB-0059,3,6.4125,1.074895313,4.5,EUR,2022-07-29T08:58:54,16.012814061,Beef,APPO AG,0.0
IL000046127,2017-10-25,CD-00026,MB-0028,3,3.125,0.49275,2.5,EUR,2022-07-29T08:58:54,7.89675,Beef,APPO AG,0.0
IL000046286,2017-08-24,CD-00137,MB-0030,66,3.8475,0.9113958,2.85,EUR,2022-07-29T08:58:54,193.7828772,Beef,APPO AG,0.0
IL000046499,2017-07-26,CD-00026,MB-0048,28,3.5687,0.560785518,2.54,EUR,2022-07-29T08:58:54,84.221605496,Beef,APPO AG,0.0
IL000046665,2017-12-30,CD-00026,MB-0050,43,2.793,0.44040024,1.96,EUR,2022-07-29T08:58:54,101.16178968,Beef,APPO AG,0.0
IL000046987,2017-02-14,CD-00137,MB-0003,55,12.72,3.00235248,5.208528,EUR,2022-07-29T08:58:54,534.47061360,Beef,APPO AG,0.0
IL000047005,2017-03-05,CD-00021,MB-0041,45,5.041,0.680535,3.55,EUR,2022-07-29T08:58:54,196.220925,Beef,APPO AG,0.0
IL000047137,2017-02-28,CD-00112,MB-0003,139,12.72,2.7625455,5.208528,EUR,2022-07-29T08:58:54,1384.0861755,Beef,APPO AG,0.0
IL000047176,2017-04-08,CD-00001,MB-0001,13,11.7,1.535274,4.6968,EUR,2022-07-29T08:58:54,132.141438,Beef,APPO AG,0.0
IL000047428,2017-03-17,CD-00001,MB-0028,41,3.125,0.41175,2.5,EUR,2022-07-29T08:58:54,111.24325,Beef,APPO AG,0.0
IL000047498,2017-01-09,CD-00021,MB-0003,13,12.72,1.7172,5.208528,EUR,2022-07-29T08:58:54,143.0364,Beef,APPO AG,0.0
IL000047509,2017-01-21,CD-00021,MB-0028,36,3.125,0.42375,2.5,EUR,2022-07-29T08:58:54,97.24500,Beef,APPO AG,0.0
IL000047567,2017-03-20,CD-00021,MB-0028,37,3.125,0.42375,2.5,EUR,2022-07-29T08:58:54,99.94625,Beef,APPO AG,0.0
IL000047572,2017-03-25,CD-00021,MB-0050,1,2.793,0.3787308,1.96,EUR,2022-07-29T08:58:54,2.4142692,Beef,APPO AG,0.0
IL000047574,2017-03-27,CD-00021,MB-0048,21,3.5687,0.4817745,2.54,EUR,2022-07-29T08:58:54,64.8254355,Beef,APPO AG,0.0
IL000047580,2017-04-02,CD-00021,MB-0002,36,11.7,1.5795,5.1224784,EUR,2022-07-29T08:58:54,364.3380,Beef,APPO AG,0.0
IL000047585,2017-04-07,CD-00021,MB-0003,25,12.72,1.7172,5.208528,EUR,2022-07-29T08:58:54,275.0700,Beef,APPO AG,0.0
IL000047588,2017-04-10,CD-00021,MB-0003,4,12.72,1.7172,5.208528,EUR,2022-07-29T08:58:54,44.0112,Beef,APPO AG,0.0
IL000047589,2017-04-11,CD-00021,MB-0002,20,11.7,1.5795,5.1224784,EUR,2022-07-29T08:58:54,202.4100,Beef,APPO AG,0.0
IL000047694,2017-03-10,CD-00001,MB-0028,5,3.125,0.41175,2.5,EUR,2022-07-29T08:58:54,13.56625,Beef,APPO AG,0.0
IL000047716,2017-04-01,CD-00001,MB-0003,27,12.72,1.6691184,5.208528,EUR,2022-07-29T08:58:54,298.3738032,Beef,APPO AG,0.0
IL000047804,2017-02-11,CD-00001,MB-0001,6,11.7,1.535274,4.6968,EUR,2022-07-29T08:58:54,60.988356,Beef,APPO AG,0.0
IL000047896,2017-05-14,CD-00046,MB-0029,26,3.4375,0.5762109375,2.75,EUR,2022-07-29T08:58:54,74.3935156250,Beef,APPO AG,0.0
IL000047943,2017-02-12,CD-00092,MB-0030,76,3.8475,0.5101785,2.85,EUR,2022-07-29T08:58:54,253.6364340,Beef,APPO AG,0.0
IL000048060,2017-05-24,CD-00021,MB-0051,47,3.392,0.4599552,2.56,EUR,2022-07-29T08:58:54,137.8061056,Beef,APPO AG,0.0
IL000048064,2017-05-24,CD-00026,MB-0051,14,3.392,0.53485056,2.56,EUR,2022-07-29T08:58:54,40.00009216,Beef,APPO AG,0.0
IL000048087,2017-05-28,CD-00001,MB-0053,11,5.48275,0.719446455,4.55,EUR,2022-07-29T08:58:54,52.396338995,Beef,APPO AG,0.0
IL000048108,2017-01-19,CD-00001,MB-0053,35,5.48275,0.719446455,4.55,EUR,2022-07-29T08:58:54,166.715624075,Beef,APPO AG,0.0
IL000048306,2017-03-31,CD-00137,MB-0003,97,12.72,3.00235248,5.208528,EUR,2022-07-29T08:58:54,942.61180944,Beef,APPO AG,0.0
IL000048325,2017-03-19,CD-00021,MB-0041,16,5.041,0.680535,3.55,EUR,2022-07-29T08:58:54,69.767440,Beef,APPO AG,0.0
IL000048459,2017-02-09,CD-00112,MB-0003,30,12.72,2.7625455,5.208528,EUR,2022-07-29T08:58:54,298.7236350,Beef,APPO AG,0.0
IL000048496,2017-06-07,CD-00001,MB-0001,11,11.7,1.535274,4.6968,EUR,2022-07-29T08:58:54,111.811986,Beef,APPO AG,0.0
IL000048749,2017-04-22,CD-00001,MB-0028,3,3.125,0.41175,2.5,EUR,2022-07-29T08:58:54,8.13975,Beef,APPO AG,0.0
IL000048820,2017-02-11,CD-00021,MB-0003,46,12.72,1.7172,5.208528,EUR,2022-07-29T08:58:54,506.1288,Beef,APPO AG,0.0
IL000048832,2017-05-04,CD-00021,MB-0028,37,3.125,0.42375,2.5,EUR,2022-07-29T08:58:54,99.94625,Beef,APPO AG,0.0
IL000048890,2017-05-09,CD-00021,MB-0028,23,3.125,0.42375,2.5,EUR,2022-07-29T08:58:54,62.12875,Beef,APPO AG,0.0
IL000048895,2017-03-06,CD-00021,MB-0050,45,2.793,0.3787308,1.96,EUR,2022-07-29T08:58:54,108.6421140,Beef,APPO AG,0.0
IL000048897,2017-04-11,CD-00021,MB-0048,10,3.5687,0.4817745,2.54,EUR,2022-07-29T08:58:54,30.8692550,Beef,APPO AG,0.0
IL000048903,2017-02-20,CD-00021,MB-0002,34,11.7,1.5795,5.1224784,EUR,2022-07-29T08:58:54,344.0970,Beef,APPO AG,0.0
IL000048908,2017-02-09,CD-00021,MB-0003,26,12.72,1.7172,5.208528,EUR,2022-07-29T08:58:54,286.0728,Beef,APPO AG,0.0
IL000048911,2017-05-13,CD-00021,MB-0003,29,12.72,1.7172,5.208528,EUR,2022-07-29T08:58:54,319.0812,Beef,APPO AG,0.0
IL000048912,2017-02-09,CD-00021,MB-0002,50,11.7,1.5795,5.1224784,EUR,2022-07-29T08:58:54,506.0250,Beef,APPO AG,0.0
IL000049015,2017-02-15,CD-00001,MB-0028,20,3.125,0.41175,2.5,EUR,2022-07-29T08:58:54,54.26500,Beef,APPO AG,0.0
IL000049037,2017-05-26,CD-00001,MB-0003,22,12.72,1.6691184,5.208528,EUR,2022-07-29T08:58:54,243.1193952,Beef,APPO AG,0.0
IL000049125,2017-06-01,CD-00001,MB-0001,44,11.7,1.535274,4.6968,EUR,2022-07-29T08:58:54,447.247944,Beef,APPO AG,0.0
IL000049217,2017-03-23,CD-00046,MB-0029,27,3.4375,0.5762109375,2.75,EUR,2022-07-29T08:58:54,77.2548046875,Beef,APPO AG,0.0
IL000049263,2017-06-16,CD-00092,MB-0030,198,3.8475,0.5101785,2.85,EUR,2022-07-29T08:58:54,660.7896570,Beef,APPO AG,0.0
IL000049379,2017-03-14,CD-00021,MB-0051,22,3.392,0.4599552,2.56,EUR,2022-07-29T08:58:54,64.5049856,Beef,APPO AG,0.0
IL000049384,2017-02-18,CD-00026,MB-0051,1,3.392,0.53485056,2.56,EUR,2022-07-29T08:58:54,2.85714944,Beef,APPO AG,0.0
IL000049407,2017-05-22,CD-00001,MB-0053,29,5.48275,0.719446455,4.55,EUR,2022-07-29T08:58:54,138.135802805,Beef,APPO AG,0.0
IL000049428,2017-04-24,CD-00001,MB-0053,40,5.48275,0.719446455,4.55,EUR,2022-07-29T08:58:54,190.532141800,Beef,APPO AG,0.0
IL000049512,2017-04-28,CD-00137,MB-0049,227,3.19725,0.7546597065,2.45,EUR,2022-07-29T08:58:54,554.4679966245,Beef,APPO AG,0.0
IL000049562,2017-03-17,CD-00046,MB-0053,25,5.48275,0.9159619219,4.55,EUR,2022-07-29T08:58:54,114.1697019525,Beef,APPO AG,0.0
IL000049571,2017-04-27,CD-00046,MB-0053,30,5.48275,0.9159619219,4.55,EUR,2022-07-29T08:58:54,137.0036423430,Beef,APPO AG,0.0
IL000049586,2017-01-20,CD-00021,MB-0050,3,2.793,0.3787308,1.96,EUR,2022-07-29T08:58:54,7.2428076,Beef,APPO AG,0.0
IL000049597,2017-01-25,CD-00026,MB-0041,50,5.041,0.79214274,3.55,EUR,2022-07-29T08:58:54,212.44286300,Beef,APPO AG,0.0
IL000049610,2017-02-13,CD-00137,MB-0053,46,5.48275,1.294115414,4.55,EUR,2022-07-29T08:58:54,192.677190956,Beef,APPO AG,0.0
